name,author,link,rating,rating_count,review_count,pages_count,price,text_reviews,age,year
Web-сервисы Java,Тимур Машнин,https://www.litres.ru/book/timur-mashnin-30184546/web-servisy-java-5326679/,4.5,10,1,792,319.0,"['<p>В одной книге собрана практически вся нужная документация по теме. Книга конечно не для легкого чтения, на оказалась крайне полезной для практической работы.</p>']",0,2011
Машинное обучение. Погружение в технологию,Артем Демиденко,https://www.litres.ru/book/artem-demidenko/mashinnoe-obuchenie-pogruzhenie-v-tehnologiu-69295048/,4.4,5,2,163270,199.0,"['<p>4 , потому что нет практических заданий. а так , в целом, для сдачи теории – отлично.. . что ещё добавить… нормальная книга</p>', '<p>Книга Евгения Демиденко &quot;Машинное обучение: Погружение в технологию&quot; является полезным и доступным руководством для начинающих изучение машинного обучения. Автор простым языком объясняет основные концепции и методы этой области, делая акцент на практической применимости знаний.</p><p>Структура книги логична и последовательна.</p><p>Демиденко начинает с базовых понятий и постепенно переходит к более сложным темам, таким как глубокое обучение и нейронные сети. В каждой главе присутствуют примеры кода на Python, что облегчает понимание материала и позволяет сразу же применить полученные знания на практике.</p><p>Особенно ценным в книге является то, что автор не просто излагает теоретические основы, но и рассказывает о том, как выбирать подходящий метод обучения для конкретной задачи и оценивать результаты. Большое внимание уделяется также обработке и визуализации данных, что важно для любого специалиста в области машинного обучения.</p><p>Единственный недостаток книги, на мой взгляд, это отсутствие подробного обсуждения альтернативных библиотек и фреймворков, таких как Scikit-Learn или TensorFlow. Однако это не мешает книге оставаться отличным вводным пособием по машинному обучению.</p><p>Я бы порекомендовал эту книгу всем, кто желает углубиться в изучение машинного обучения или только начинает свой путь в этой сфере.</p>']",12,2023
JavaFX 2.0. Разработка RIA-приложений,Тимур Машнин,https://www.litres.ru/book/timur-mashnin-30184546/javafx-2-0-razrabotka-ria-prilozheniy-7061632/,4.36,11,0,715,199.0,[],0,2012
Гибкое управление проектами и продуктами,Борис Вольфсон,https://www.litres.ru/book/boris-volfson/gibkoe-upravlenie-proektami-i-produktami-8702931/,3.12,8,6,137775,349.0,"['<p>Зацепило название. Не помню где, но прочитал несколько восторженных отзывов. Честно говоря, ожидал большего. Стиль книги похож на обзор блогера или профильного сайта. Очень всё сжато, слишком поверхностно. Для себя полезным было узнать о существовании ICONIX, хотя бОльшая часть посвящена конечно SCRUM. Во общем стоит читать только как каталог названий: бегло пробежался, запомнил название, иди изучай более детально в других источниках. В принципе для этого можно воспользоваться и интернетом, а не книгой.</p>', '<p>я работаю в отрасли уже 20 лет, в том числе и по скраму. Даже для меня читать эту книгу было тяжело, много тезисов без раскрытия сути. Scrum of scrum, одну из самых сложных областей и вообще с моей точки зрения ахиллесову пяту этой методологии автор уместил на пару страниц. Молодец, что сказать. Не представляю как эту книгу смогут применить новички.</p>', '<p>Целевая аудитория книги не ясна- для новичков нет полноты и погружения в суть, для тех, кто имеет хоть какой-то опыт в Agile- нового ничего не узнаешь.</p>', '<p>Согласен с оценкой mankovviktor – книга поверхностная, скорее введение и описание ряда инструментов, чем что-то более глубокое. Но если задачей стоит получить быстро информацию о agile процессах и инструментарии, тогда книга в самый раз. Читается быстро, воды очень мало, все по существу.</p>', '<p>За гибкими методологиями управления - будущее. И чем раньше мы это осознаем, тем лучше. То, что agile появился и развивается в it, мне кажется - явление временное. Дальше это явление переберется и в другие сферы и мимикрирует под их особенности. 15 лет существования - полёт нормальный, я бы даже сказала отличный.\nНапример, наш департамент маркетинга работает по agile (молчу уж про технарей). У нас, конечно, не чистый scrum или kanban, но в том и прелесть - нет грубых ограничений, есть принципы, бери и работай.\nСзади на книге есть отметка. ""Уровень пользователя: начинающий/опытный""\nПо-моему / здесь означает ""и"". И начинающий, и опытный. Прочти в начале, осознай, изучи, попрактикуй, прочитай снова, разложи по полочкам.\nЭто действительно мощный концентрат существующих практик - на 130 страницах самый сок из 50 книг, щедро приправленный личным опытом Вольфсона. Периодически у меня случались флэшбеки - к счастью, что-то из этих 50 книг я уже читала, но предстоит прочесть еще не мало. \nВ общем, даже если вы пока просто интересуетесь гибкими методологиями - прочесть стоит. Книга даст хорошую отправную точку. И перечитать, когда первые попытки применения впишутся в работу - черпать советы из неё можно бесконечно.\n <a target=""_blank"" href=""https://u.livelib.ru/reader/Yummymommy/o/k8ggddqq/o-o.jpeg""><img alt=""картинка Yummymommy"" src=""https://u.livelib.ru/reader/Yummymommy/r/k8ggddqq/k8ggddqq-r.jpg"" /></a> </p>', '<p>Это просто нереальнейшая, офигеннейшая, наикрутейшая концентрация зубодробительных знаний по agile! Вольфсон взял и порубил в салат самую ценную информацию из более чем 50 первоисточников, щедро полив ее собственным опытом. Никакой воды, куча деталей и нюансов по организации производства как в маленьких, так и больших компаниях. </p><p>Я в полном восторге! Эта книга самый натуральный рецепт доктора для всех, кто уже использует в работе гибкие методологии управления или еще только присматривается к ним.</p>']",12,2014
Профессиональные компетенции разработки программного обеспечения,Дмитрий Николаевич Черемнов,https://www.litres.ru/book/dmitriy-nikolaevich/professionalnye-kompetencii-razrabotki-programmnogo-o-43677583/,4.71,14,3,106508,99.9,"['<p>хорошая книга за свои деньги. Некоторые аспекты пройдены по верхом, на Некоторые добавлены ссылки на дополнительные материалы. хорошо подойдёт руководителям проектов, и всем, кто эта тема интересна</p>', '<p>Отличная книга дающая хорошее представление о профессиональных компетенциях разработки программного обеспечения. Всем советую!</p>', '<p>Курс очень понравился. Тут содержится очень много полезной информации, которая будет интересна и новичкам и профессионалам. Единственное пожелание автору добавить побольше практических занятий.</p>']",12,2019
Fallout. Хроники создания легендарной саги,Эрван Лафлериэль,https://www.litres.ru/book/ervan-lafleriel/fallout-hroniki-sozdaniya-legendarnoy-sagi-69052543/,4.33,18,8,415300,609.0,"['<p>Отличная книга, для фанатов одноименной игры, лично я в детстве играл еще в первый две части и с радостью ознакомился с книгой. Рекомендую.</p>', '<p>Я очень люблю серию игр Fallout. Впервые познакомился с ней, когда вышла третья часть и влюбился в этот антураж. Столичная Пустошь была исхожена мной вдоль и поперек. А за ней и Мохаве. А потом и Содружество.\nКнига же рассказывает о том, как игра создавалась. Какой путь серия проделала за почти 20 лет жизни и чего нам, игрокам, ждать в будущем.\nДетально разбираются все аспекты игр: сюжеты, диалоги, боёвка, ролевая система и т.д.\nИ каждый из элементов разбирается последовательно от Fallout: A Post Nuclear Role Playing Game до Fallout 4. Онлайновая Fallout 76 на момент написания книги еще не вышла. Не говоря уж о сериале от Amazon.\nВ целом, это интересная история, которую читает великолепный Александр Гаврилин. Любителям видеоигр и фанатам пост-ядерного американского мира читать обязательно. Остальным - на свой страх и риск.</p>', '<p>Замечательное погружение в историю создания, в идеи, планы, процессы, механизмы, мнения и прочее любимой серии игр. Хорошо проделанная работа по сбору информации и перелопачиванию старых интервью. Спасибо автору за труд! ', '<p>Недавно ознакомилась с данной книгой на волне просмотра одноименного сериала на Амазон. Начало довольно интересное. Как они собирались вместе. Как придумывали сеттинг, как сама судьба им помогала создать свой проект. А затем, как созданную серию мотало отстудии к студии, и как та изменялась с годами.</p><p>Откровенно говоря, события затронуты довольно поверхностно, кулуарные дела, что повлекли к уходу основателей игры, практически не упоминаются. Существенная часть уделена сеттингу игры, что будет интересно тем, кто с ним не знаком. Кусок большой, но т.к. я играла во все игры, просто пропустила его.</p><p>Я так же давно сижу на ютуб канале Тима Кейна, одного из создателей игры. Именно он подробнее рассказывает, как они создавали игру, и почему он ушел. Крайне интересная история, полезно ознакомиться с бытовыми событиями создания, а затем не способности договориться и быть услышанным своими начальниками. Его рассказ намного интереснее, чем сама книга. Те, кто только хотят поверхностно ознакомиться с историей серии, она подойдет. Но к середине может наскучить. Матерым знатокам Фоллаут лучше отправиться к самому Тиму Кейну, что даст подробности их компании, детали создания первой игры и не справедливую историю, почему ушел практически весь состав создателей. А так же его личное мнение по недавно вышедшему сериалу.</p>', '<p>Прочитал примерно 70% книги, планирую как-нибудь осилить до конца, но уже понятна концепция:\n- Первая часть ошеломительна\n- Вторую слишком спешили сделать, поэтому вышло так себе, но тоже хорошо\n- Третьей части лучше бы не было, Бесезда всё испортила\n- Нью Вегас крутая, потому что её делали отчасти те, кто и должен был\n- Четвёртая часть такая себе, Бесезда что-то поняла и начала что-то делать, но всё равно не так.</p><p>Книга напоминает пост на форуме или статью на хабре. Какой-то фанат первых частей графомански обсасывает каждый элемент игры, но постоянно делает это так, чтобы не спойлерить. Да, он раскрыл основных антагонистов каждой части, ещё разное по мелочи, но обычно это что-то вроде ""там в этом месте такая шутка, что это лучшая шутка всех игр"". Финалы игр раскрыты, ну ок. Для меня это никогда не было проблемой, хотя, знаю, есть люди, которые не могут с интересом смотреть на происходящее, если заранее знают, чем всё закончится. Я даже в Мстителях заранее знал, что будет, когда Танос щёлкнул пальцами, но всё равно даже в кино сходил посмотреть, мне важнее впечатления.</p><p>На счёт впечатлений: автор, видимо, француз, потому что постоянно возвращается к тому, что франзцузская озвучка какой-то части была ужасной. А вот английская была бесподобной. Зато французская плохая. А ещё у них там такие диалоги, ух, вот умели в Black isle делать диалоги, но на французский их перевели отвратительно. Из таких моментов и создаётся впечатление, что читаешь не книгу, а пост фаната для фанатов, да ещё с элементами нытья.</p><p>Из интересного только первая часть книги, где приводятся всякие интервью, чуть-чуть описан процесс разработки, какие-то интересные моменты, то есть, то, из чего состоят нормальные книги, вроде ""Кровь, пот и пиксели"" или ""Нажми Reset"". С того места, где начинается перечисление основных элементов серии, имеющихся фракций, сравнение, в какой части лучше диалоги, читать уже не интересно.</p><p>Излишне задротское отношение к игре видно в том, что автор начинает выискивать, почему в том или ином месте авторы не сделали такой-то сюжетный поворот, и находит их в том, что в движке неподходящая лицевая анимация. Он даже не рассматривает вариант ""ну просто вот так придумали"", то есть, по его представлению, создатели игр сразу и до конца видят всю игру и просчитывают наперёд результаты всех своих решений, причём, у них достаточно времени, чтобы всё обдумать, даже когда сюжет меняется каждую неделю. Он точно общался с живыми разработчиками? Или это у меня неправильные представления? Просто, когда во время кранча нужно успеть допилить хоть что-то до играбельной версии, а времени гарантированно не хватает и выкидываются куски сценария, локации, а иногда и игровые механики (и порой остаются механики, которые встретились один раз за всю игру), то уже не до придумывания достаточно слезливых концовок сайдквестов. Особенно запомнилось из книги (это встретилось дважды, хотя один раз, кажется, в сносках), что какой-то стимулятор или наркотик в игре в одной части (второй?) изобрёл какой-то персонаж, а дальше (в третьей?) оказывается, что он был изобретён ещё до бомбардировки, и всё, у фанатов начинается батхёрт, мол, Бесезда ломает канон, выбивается из лора, пусть-ка они теперь объяснят публике, как же так вышло, это же такой грубый ляп.</p><p>Ради первой части книги можно её почитать, это рекомендую. Сам-то я в первую часть игры не играл. Дальнейшее — если хватит терпения.</p><p>P. S. Что, если книга написана так гениально, что её первая часть хороша, вторая похуже, а дальше ещё хуже? Последнюю я пока ещё не прочитал (аналог Fallout 4, я так понимаю, потому что Fallout 76 хоть и упомянут, но как спин-офф что ли). Если это так, то круто придумано, аллюзия не сразу выкупается. Если же автор на энтузиазме написал начало, а потом как мог выжимал из себя ещё 4/5 книги, тогда дизреспект и безлайк; в этом случае советую ему докопаться до своей книги так же, как до игры, и написать книгу о книге с размышлениями, почему он выбрал именно такой порядок разделов в каждой главе, почему у него разные разделы про силовую броню идут чуть ли не друг за другом в соседних подглавах, и какая читателю разница, что французские локализаторы налокализовали.</p>', '<p>5/5 для ценителей Fallout и RPG. Помимо самого Fallout, с весьма пристрастным исследованием, есть повествование о Wasteland, а также механике ролевых игр в целом, включая GURPS. И готовьтесь к тому, что книга периодически открывает новую для вас информацию, что просто обязывает искать в сети нечто новое:)</p>', '<p>Хорошая и достаточно глубокая книга о вселенной Fallout с уместной и дельной критикой достоинств и недостатков всех игр серии. Остаётся душевное ощущения после прочтения. Настоятельно рекомендую.</p>', '<p>Книга прекрасная. Про любимую серию всей жизни, но как всегда все портит отсутствие «из коробки» издательского pdf. Будто самому сразу же нельзя догадаться, что такие книги лучше читать в формате максимально приближенном к бумажной книге.</p>']",16,2017
Усиленное обучение,Джеймс Девис,https://www.litres.ru/book/dzheyms-devis-33032713/usilennoe-obuchenie-70772995/,4.97,158,6,225203,490.0,"['<p>когда думаешь, что вроде разобрался с темой машинного обучения, а тут еще полно всего,,, просто бесконечность. Но книги определенно помогают хоть немного держаться в теме на плаву. показывают, применяемые сейчас алгоритмы</p>', '<p>Из книги узнал много нового, ошибочно думал, что не должно сильно отличаться от других видов обучения, но на практике оказалось совсем иначе. Так что книга оказалась полезной и главное понятной!</p>', '<p>Подробное описание, можно использовать. Во всяком случае мне было понятно, если что-то не знал то гуглил и читал. Главное знать что гуглить, а книга об этом говорит. Спасибо автору за труд!</p>', '<p>Книга определенно полезная! Для тех кто работает в теме нейросетей очень пригодится. Показывает разные инструменты, как они работают, приводятся примеры с пояснениями. Советую.</p>', '<p>По данной теме книг пока еще мало, искал и наткнулся на эту. В целом книга хороша, очень подробная. Выделил для себя основные инструменты, понял возможности и где именно это все применяется.</p>', '<p>То, что искал. Теория и практика. Много примеров. Понятно какие алгоритмы используются и для чего. Благодарность автору!</p>']",12,2024
PHP. Разработка модуля комментариев для сайта,Дмитрий Приходько,https://www.litres.ru/book/dmitriy-prihodko-31959965/php-razrabotka-modulya-kommentariev-dlya-sayta-67276092/,5.0,3,2,174697,,"['<p>Книга предназначена для читателей, знакомых с общим синтаксисом PHP и имеющих опыт его использования. Она может быть полезна как для активных новичков, которые хотят проверить свои навыки и узнать больше о возможностях PHP, так и для опытных разработчиков, которые ищут конкретное решение для создания модуля комментариев на своем сайте</p>', '<p>Книга – очень полезная благодаря коду, простой и доходчивой логике автора, изложившего свой путь создания модуля. Рекомендую всем начинающим и интересующимся программированием.</p>']",6,2021
Java для всех (pdf+epub),Алексей Васильев,https://www.litres.ru/book/aleksey-nikolaevich-vasilev/java-dlya-vseh-pdf-epub-48613341/,4.29,24,6,30,599.0,"['<p>Мне понравился стиль изложения: последовательный, как будто книга рассчитана именно на человека, имеющего некоторое понимание, что такое программирование, но, в то же время, не являющегося профессионалом. Написано достаточно понятно. Благодаря книге решил не идти на курсы прямо сейчас, а только после прочтения, уже с пониманием, какие именно курсы нужны, на что обратить внимание.</p><p>Спасибо.</p>', '<p>Замечательный учебник, и действительно для всех! Изучал вместе с ребятами в онлайн на кружке – всем понравилось.Нашёл прежние свои ошибки. В общем, книга на все 100.</p>', '<p>Хороший учебник для начинающих программистов, рекомендую для самостоятельного изучения, это дёшево чем платить за обучение в университете</p>', '<p>Хорошая книга, особенно для начинающих программистов. Все понятно и интересно изложено. Хотелось бы побольше информации о библиотеках, которые есть в Java.</p>', '<p>В книге хорошо рассматриваются основы Java. После каждой главы, как правило, практические упражнения на применение темы. Только смутило, что эти упражнения в основном с математическим уклоном. Не очень сходится с названием &quot;Книга для всех&quot;. Однако, это хорошая практика для подготовки к предстоящим собеседованиям!</p>', '<p>Отличная книга по Java Core. Она затрагивает базовые конструкции и команды языка. Подойдёт для людей, которые уже умеют писать код на любом другом языке и хотят изучить JAVA.</p>']",16,2019
Программирование на Python с нуля,Максим Кононенко,https://www.litres.ru/audiobook/maksim-kononenko-32575672/programmirovanie-na-python-s-nulya-69253624/,3.29,14,4,1148,89.0,"['<p>Не стоит тратить время, книга ни о чем, такое ощущение что ее написал chat gpt, на вопрос что такое язык python? Не аудиокнига, а реферат</p>', '<p>помогает определиться что делать дальше и как действовать, для начало пути новичок, в сфере программировании на python…</p>', '<p>ни о чем, введение и все. Пайтон это язык, который используется там то и вам то, может то и то))) если заменить слово Пайтон на джава будет бесплатная книга для другого языка</p>', '<p>Для начинающего программиста – это очень хорошая книга нужно просто сидеть записать что говорит автор какие программы и что нужно вместе с ним выучить.</p><p>Я так понял как бы это введение в мир «Python» </p><p>следующая книга должна быть с функциями как включить Как отключить что написать.</p><p>С уважением.</p>']",0,2023
"Как создать мобильное приложение и зарабатывать от 10000$ в месяц, если вы начинающий разработчик или вообще ничего в этом не понимаете",Александр Евгеньевич Попов,https://www.litres.ru/book/aleksandr-evgenevich/kak-sozdat-mobilnoe-prilozhenie-i-zarabatyvat-ot-69529729/,4.38,8,1,100652,690.0,['<p>Классная книга мне понравилось рекомендую другим тоже читателей. Я долга искал такую книгу заработок интернете ещё профессия +</p>'],12,2023
JavaScript для начинающих,Майк МакГрат,https://www.litres.ru/book/mayk-makgrat/javascript-dlya-nachinauschih-17254044/,3.96,139,8,232,569.0,"['<p>Эта книга – неплохое введение в программирование на Java. В отличие от многих других книг по Java, она предлагает начать изучение с азов – чистого JDK, а не проектов в средах разработки NetBeans или Eclipse. Оказывается, для создания приложений с графическим интерфейсом пользователя достаточно простого текстового редактора.</p><p>Но есть у этой книги и существенный недостаток – это очень поверхностное объяснение сути языка Java, особенно тех моментов, которые касаются объектно-ориентированного программирования. В некоторый местах эта поверхностность балансирует на грани ошибочности, что может ввести в заблуждение начинающих программистов. Если профессиональные программисты легко отфильтруют эти неточности, то начинающим программистам для знакомства именно с языком Java и основами лучше обратиться к другим источникам (хотя бы в качестве дополнительных).</p><p>В целом изложение очень концентрированное, но наглядное и доступное. Для специалистов, которым нужно перейти с C++ на Java вполне подойдёт в качестве начального знакомства с технологией.</p>', '<p>Отличная книга! Благодаря этой книге я узнал много нового о Java и о программировании в целом. Рекомендую к прочтению всем программистам-новичкам.</p>', '<p>Примеры кода хорошие, простые и иллюстративные, но текст безобразный,&#160;– перевод точно такой, но думаю, что и оригинал не лучше. Пример:""В JavaScript объект promise представляет окончательное завершение или сбой асинхронной операции и ее результирующее значение"". Хочется спросить – «что я только что прочитал?». В общем и целом не рекомендовал бы.</p>', '<p>Я программист 1С 11 лет, немного работал с VB6 и VBA, немного кодировал на Arduino (похоже по синтаксису на C). Решил изучить JavaScript, чтобы понять синтаксис языков основанных на С. Меня привлекло оформление, охват содержания.  В итоге, был разочарован, т.к. подача материала не для начинающих. Для понимания материала необходим опыт в каком-нибудь другом языке программирования. Кроме того, судя по выкручивающим мозг фразам, перевод сделан не профессионалом по программированию, а &quot;дядей Васей&quot;, который как смог, так и перевёл. Перевод ужасный. Я сам пишу инструкции, по этому знаю, насколько важно точно и выверенно написать каждое предложение. Перевод - выносит мозг. Новичкам, однозначно, не рекомендую.</p>', '<p>Очень не подходит для начинающих осваивать с азов , слишком  большой поток мыслей , а ведь надо вести за руку , а не талдычить, как на школьном уроке!</p>', '<p>Очень хорошая книга, подойдет для новичков. Сам начинал по этой книге, еще хотелось бы отметить, тут есть задания. Причем там есть некоторые строки кода, но куда и как – нужно думать, что очень правильно. Крайне рекомендую!</p>', '<p>Прекрасная книга! Очень рекомендую подходит для всех новичков, также прочить всю серию книг программирование для начинающих Майка МакГрата</p>', '<p>Прекрасный учебник для начинающих. Очень хорошо все расписано, все предельно понятно. Большое спасибо автору за такое отличное руководство. </p>']",12,2020
Справочник по нейронным сетям: от теории к практике,Виталий Александрович Гульчеев,https://www.litres.ru/book/vitaliy-aleksandrovic/spravochnik-po-neyronnym-setyam-ot-teorii-k-praktike-68908563/,4.0,4,0,39621,99.9,[],12,2023
А ты готов опознавать котов? Нейросети и котики – детям,Максим Попов,https://www.litres.ru/book/alisa-popova/a-ty-gotov-opoznavat-kotov-neyroseti-i-kotiki-detyam-65803178/,3.89,9,1,29554,99.9,"['<p>Фактически, это тянет максимум на пост где-нибудь на пикабу, не больше: минимум объяснений, один кусочек кода и… все. Ребёнка таким не заинтересовать. Тройка только за интригующее название </p>']",6,2021
Задачник по PHP (с решениями),Роман Игоревич Григорьев,https://www.litres.ru/book/roman-igorevich-grigorev/zadachnik-po-php-s-resheniyami-30482497/,3.81,21,5,62224,119.0,"['<p>Сырой, недоработанный сборник задач с сайтов по помощи php ( задачи один в один), с кучей ошибок, как в дано, так и в решениях</p><p>Никому не советую</p>', '<p>Много ошибок! плохо читаемый код в условиях и решениях. Видимо герой данной книги копипаст-@утист! </p><p>Никому не советую! всем лучи добра</p>', '<p>Всем привет эту книгу я наткнулся нечаянно начал читать первую страницу и вижу всё там объясняется всё рассказывается и есть задачи. Как нужно решать !)</p>', '<p>Жаль потраченых денег. Книга содержит очень много ошибок и опечаток. Код, представленный в решениях зачастую нерабочий или реализация решения приводится через ж..пу, что ставит начинающих программистов на неправильный путь.</p><p>Не рекомендую данную книгу.</p>', '<p>Хороший сборник задач, есть большое количество тематических задач, вариантов задач много, можно найти нужную задачу, всё по делу, ничего лишнего!</p>']",12,2018
Занимательное программирование – игры с текстом,Дмитрий Юрьевич Усенков,https://www.litres.ru/book/dmitriy-urevich-usenkov/zanimatelnoe-programmirovanie-igry-s-tekstom-63099338/,5.0,1,0,56854,99.9,[],12,2020
Грокаем машинное обучение (pdf + epub),Луис Серрано,https://www.litres.ru/book/luis-serrano-32912851/grokaem-mashinnoe-obuchenie-pdf-epub-70290604/,4.33,3,3,512,699.0,"['<p>Есть полезная информация, но многовато воды, часто излишне одно по одному. Я считаю количество страниц можно было вдвое сократить.</p>', '<p>Книга охватывает довольно много алгоритмов машинного обучения, изложение очень доступное, какие-то вещи автор подаёт действительно очень просто и понятно. В целом, не пожалел что прочёл</p>', '<p>Полезное издание, понятные термины и объяснения. Конечно цена высокая, но для деловой литературы это нормально. Советую к приобретению если тема машинного обучения актуальна для изучения</p>']",16,2021
